2010010100;   1;  0; 3117.22;  0.49; 37.21; 36.19; 34.48; 34.26;  5.02;  5.37;  5.42;  5.62
2010010101;   1;  1; 3116.74;  0.44; 36.92; 36.19; 34.48; 34.25;  4.90;  5.35;  5.44;  5.63
2010010102;   1;  2; 3116.30;  0.39; 30.10; 36.19; 34.47; 34.24;  4.82;  5.32;  5.45;  5.64
2010010103;   1;  3; 3115.91;  0.35; 29.86; 36.19; 34.47; 34.23;  4.75;  5.30;  5.46;  5.65
2010010104;   1;  4; 3115.56;  0.32; 29.63; 36.19; 34.46; 34.22;  4.71;  5.27;  5.47;  5.66
2010010105;   1;  5; 3115.23;  0.30; 29.43; 36.20; 34.46; 34.24;  4.68;  5.24;  5.48;  5.67
2010010106;   1;  6; 3114.93;  0.28; 29.23; 36.19; 34.45; 34.26;  4.65;  5.22;  5.50;  5.68
2010010107;   1;  7; 3114.65;  0.26; 28.53; 36.20; 34.45; 34.26;  4.63;  5.19;  5.50;  5.69
2010010108;   1;  8; 3114.39;  0.25; 28.28; 36.20; 34.45; 34.26;  4.62;  5.17;  5.51;  5.70
2010010109;   1;  9; 3114.14;  0.23; 28.14; 36.20; 34.44; 34.25;  4.61;  5.16;  5.51;  5.71
2010010110;   1; 10; 3113.88;  0.22; 28.02; 36.20; 34.44; 34.25;  4.60;  5.14;  5.51;  5.72
2010010111;   1; 11; 3113.66;  0.21; 27.84; 36.20; 34.44; 34.25;  4.60;  5.12;  5.52;  5.73
2010010112;   1; 12; 3113.43;  0.20; 27.71; 36.21; 34.44; 34.25;  4.63;  5.11;  5.52;  5.74
2010010113;   1; 13; 3113.19;  0.19; 27.59; 36.21; 34.43; 34.25;  4.69;  5.10;  5.52;  5.75
2010010114;   1; 14; 3113.00;  0.19; 27.50; 36.21; 34.43; 34.24;  4.77;  5.10;  5.52;  5.75
2010010115;   1; 15; 3112.81;  0.18; 27.40; 36.21; 34.43; 34.24;  4.86;  5.10;  5.52;  5.77
2010010116;   1; 16; 3113.13;  0.16; 27.25; 36.22; 34.43; 34.24;  4.93;  5.11;  5.52;  5.77
2010010117;   1; 17; 3114.01;  0.16; 27.16; 36.21; 34.43; 34.24;  4.97;  5.13;  5.52;  5.79
2010010118;   1; 18; 3115.21;  0.15; 27.19; 36.18; 34.43; 34.24;  4.98;  5.15;  5.52;  5.79
2010010119;   1; 19; 3116.58;  0.14; 27.93; 36.19; 34.43; 34.24;  4.96;  5.17;  5.53;  5.80
2010010120;   1; 20; 3117.58;  0.13; 30.93; 36.22; 34.43; 34.25;  4.90;  5.18;  5.53;  5.80
2010010121;   1; 21; 3118.87;  0.12; 33.26; 36.25; 34.44; 34.25;  4.79;  5.19;  5.54;  5.81
2010010122;   1; 22; 3119.69;  0.12; 39.14; 36.26; 34.49; 34.25;  4.64;  5.19;  5.55;  5.82
2010010123;   1; 23; 3119.76;  0.12; 40.59; 36.27; 34.54; 34.26;  4.46;  5.18;  5.55;  5.83
2010010200;   2;  0; 3119.69;  0.12; 36.13; 36.28; 34.55; 34.31;  4.31;  5.15;  5.56;  5.84
2010010201;   2;  1; 3119.48;  0.16; 33.95; 36.28; 34.55; 34.35;  4.18;  5.11;  5.56;  5.84
2010010202;   2;  2; 3119.09;  0.24; 32.58; 36.28; 34.55; 34.38;  4.04;  5.07;  5.56;  5.85
2010010203;   2;  3; 3118.94;  0.31; 31.63; 36.29; 34.55; 34.39;  3.90;  5.03;  5.57;  5.85
2010010204;   2;  4; 3118.50;  0.35; 30.73; 36.29; 34.55; 34.40;  3.77;  4.97;  5.57;  5.86
2010010205;   2;  5; 3118.06;  0.36; 30.04; 36.30; 34.55; 34.41;  3.64;  4.92;  5.56;  5.86
2010010206;   2;  6; 3117.82;  0.36; 29.58; 36.30; 34.55; 34.41;  3.53;  4.86;  5.56;  5.86
2010010207;   2;  7; 3117.69;  0.34; 29.13; 36.31; 34.55; 34.42;  3.43;  4.80;  5.55;  5.87
2010010208;   2;  8; 3117.62;  0.32; 28.65; 36.31; 34.55; 34.42;  3.32;  4.74;  5.55;  5.87
2010010209;   2;  9; 3117.27;  0.31; 28.23; 36.31; 34.54; 34.43;  3.23;  4.68;  5.54;  5.88
2010010210;   2; 10; 3116.70;  0.30; 27.93; 36.30; 34.54; 34.44;  3.14;  4.63;  5.52;  5.88
2010010211;   2; 11; 3115.78;  0.28; 27.66; 36.30; 34.54; 34.44;  3.06;  4.57;  5.51;  5.88
2010010212;   2; 12; 3115.40;  0.26; 27.45; 36.30; 34.54; 34.45;  2.99;  4.51;  5.50;  5.88
2010010213;   2; 13; 3115.08;  0.25; 27.28; 36.30; 34.54; 34.45;  2.94;  4.45;  5.49;  5.88
2010010214;   2; 14; 3114.79;  0.24; 27.14; 36.30; 34.54; 34.46;  2.89;  4.41;  5.47;  5.89
2010010215;   2; 15; 3114.45;  0.22; 27.03; 36.30; 34.54; 34.46;  2.87;  4.36;  5.45;  5.89
2010010216;   2; 16; 3114.17;  0.22; 26.94; 36.30; 34.54; 34.47;  2.84;  4.32;  5.43;  5.89
2010010217;   2; 17; 3114.06;  0.21; 26.86; 36.30; 34.54; 34.47;  2.81;  4.28;  5.42;  5.88
2010010218;   2; 18; 3114.09;  0.19; 26.79; 36.30; 34.53; 34.48;  2.77;  4.25;  5.40;  5.88
2010010219;   2; 19; 3114.27;  0.19; 26.72; 36.31; 34.53; 34.49;  2.73;  4.21;  5.38;  5.88
2010010220;   2; 20; 3114.73;  0.18; 26.66; 36.31; 34.53; 34.49;  2.68;  4.18;  5.37;  5.88
2010010221;   2; 21; 3115.28;  0.17; 26.60; 36.31; 34.53; 34.49;  2.63;  4.15;  5.34;  5.88
2010010222;   2; 22; 3115.78;  0.17; 26.54; 36.30; 34.53; 34.49;  2.57;  4.11;  5.33;  5.87
2010010223;   2; 23; 3116.21;  0.16; 26.48; 36.31; 34.52; 34.49;  2.51;  4.08;  5.31;  5.87
2010010300;   3;  0; 3116.53;  0.16; 26.41; 36.29; 34.52; 34.47;  2.46;  4.04;  5.29;  5.87
2010010301;   3;  1; 3116.85;  0.15; 26.35; 36.28; 34.52; 34.47;  2.40;  4.00;  5.27;  5.86
2010010302;   3;  2; 3117.15;  0.15; 26.30; 36.28; 34.52; 34.47;  2.35;  3.97;  5.25;  5.86
2010010303;   3;  3; 3117.42;  0.14; 26.24; 36.28; 34.52; 34.46;  2.30;  3.93;  5.23;  5.85
2010010304;   3;  4; 3117.68;  0.14; 26.17; 36.28; 34.52; 34.46;  2.25;  3.89;  5.22;  5.85
2010010305;   3;  5; 3117.86;  0.14; 26.10; 36.28; 34.52; 34.46;  2.20;  3.85;  5.19;  5.84
2010010306;   3;  6; 3118.01;  0.13; 26.02; 36.28; 34.52; 34.46;  2.15;  3.81;  5.18;  5.83
2010010307;   3;  7; 3118.17;  0.13; 25.97; 36.28; 34.52; 34.46;  2.11;  3.78;  5.15;  5.83
2010010308;   3;  8; 3118.26;  0.12; 25.91; 36.27; 34.52; 34.46;  2.06;  3.74;  5.13;  5.81
2010010309;   3;  9; 3118.08;  0.12; 25.84; 36.28; 34.51; 34.46;  2.01;  3.70;  5.11;  5.81
2010010310;   3; 10; 3116.27;  0.12; 25.78; 36.28; 34.51; 34.31;  1.97;  3.67;  5.09;  5.80
2010010311;   3; 11; 3113.50;  0.11; 25.71; 36.24; 34.51; 34.30;  1.92;  3.63;  5.07;  5.79
2010010312;   3; 12; 3112.21;  0.11; 25.65; 36.24; 34.50; 34.29;  1.90;  3.60;  5.05;  5.78
2010010313;   3; 13; 3111.61;  0.11; 25.59; 36.24; 34.49; 34.29;  1.87;  3.56;  5.03;  5.77
2010010314;   3; 14; 3111.26;  0.11; 25.54; 36.24; 34.49; 34.28;  1.85;  3.53;  5.01;  5.76
2010010315;   3; 15; 3110.98;  0.10; 25.49; 36.24; 34.48; 34.27;  1.82;  3.50;  4.99;  5.75
2010010316;   3; 16; 3110.82;  0.10; 25.43; 36.24; 34.48; 34.26;  1.81;  3.47;  4.97;  5.74
2010010317;   3; 17; 3111.04;  0.10; 25.38; 36.24; 34.48; 34.26;  1.80;  3.44;  4.95;  5.73
2010010318;   3; 18; 3112.26;  0.10; 25.34; 36.24; 34.47; 34.25;  1.79;  3.42;  4.92;  5.72
2010010319;   3; 19; 3113.78;  0.09; 25.29; 36.24; 34.47; 34.25;  1.77;  3.40;  4.90;  5.71
2010010320;   3; 20; 3114.83;  0.09; 25.25; 36.24; 34.47; 34.24;  1.75;  3.38;  4.88;  5.70
2010010321;   3; 21; 3115.46;  0.09; 25.21; 36.23; 34.47; 34.23;  1.73;  3.36;  4.86;  5.69
2010010322;   3; 22; 3115.90;  0.09; 25.17; 36.23; 34.47; 34.23;  1.70;  3.34;  4.85;  5.68
2010010323;   3; 23; 3116.23;  0.09; 25.13; 36.24; 34.46; 34.22;  1.69;  3.32;  4.83;  5.67
2010010400;   4;  0; 3116.44;  0.08; 25.08; 36.24; 34.46; 34.22;  1.66;  3.29;  4.81;  5.66
2010010401;   4;  1; 3116.72;  0.08; 25.04; 36.22; 34.46; 34.21;  1.63;  3.27;  4.79;  5.65
2010010402;   4;  2; 3116.88;  0.08; 25.00; 36.21; 34.46; 34.20;  1.60;  3.25;  4.78;  5.63
2010010403;   4;  3; 3116.88;  0.08; 24.95; 36.21; 34.46; 34.20;  1.57;  3.22;  4.76;  5.62
2010010404;   4;  4; 3116.97;  0.08; 24.91; 36.17; 34.45; 34.08;  1.54;  3.20;  4.74;  5.61
2010010405;   4;  5; 3117.04;  0.08; 24.87; 36.15; 34.46; 33.96;  1.51;  3.18;  4.73;  5.60
